BASEALALAÚ	-60.520	-0.859
     4     1  2018      221.000000
     5     1  2018      217.000000
     6     1  2018      213.000000
     7     1  2018      208.000000
     8     1  2018      204.000000
     9     1  2018      202.000000
    10     1  2018      199.000000
    11     1  2018      198.000000
    12     1  2018      197.000000
    13     1  2018      195.000000
    14     1  2018      193.000000
    15     1  2018      189.000000
    16     1  2018      187.000000
    17     1  2018      188.000000
    18     1  2018      189.000000
    19     1  2018      190.000000
    20     1  2018      192.000000
    21     1  2018      194.000000
    22     1  2018      193.000000
    23     1  2018      195.000000
    24     1  2018      198.000000
    25     1  2018      201.000000
    26     1  2018      203.000000
    27     1  2018      201.000000
    28     1  2018      201.000000
    29     1  2018      199.000000
    30     1  2018      197.000000
    31     1  2018      196.000000
     1     2  2018      195.000000
     2     2  2018      191.000000
     3     2  2018      188.000000
     4     2  2018      185.000000
     5     2  2018      184.000000
     6     2  2018      184.000000
     7     2  2018      183.000000
     8     2  2018      182.000000
     9     2  2018      180.000000
    10     2  2018      179.000000
    11     2  2018      179.000000
    12     2  2018      178.000000
    13     2  2018      178.000000
    14     2  2018      177.000000
    15     2  2018      177.000000
    16     2  2018      178.000000
    17     2  2018      180.000000
    18     2  2018      179.000000
    19     2  2018      179.000000
    20     2  2018      178.000000
    21     2  2018      176.000000
    22     2  2018      174.000000
    23     2  2018      174.000000
    24     2  2018      174.000000
    25     2  2018      173.000000
    26     2  2018      173.000000
    27     2  2018      173.000000
    28     2  2018      175.000000
     1     3  2018      176.000000
     2     3  2018      174.000000
     3     3  2018      173.000000
     4     3  2018      172.000000
     5     3  2018      172.000000
     6     3  2018      173.000000
     7     3  2018      173.000000
     8     3  2018      172.000000
     9     3  2018      175.000000
    10     3  2018      178.000000
    11     3  2018      180.000000
    12     3  2018      180.000000
    13     3  2018      179.000000
    14     3  2018      179.000000
    15     3  2018      177.000000
    16     3  2018      176.000000
    17     3  2018      174.000000
    18     3  2018      175.000000
    19     3  2018      176.000000
    20     3  2018      176.000000
    21     3  2018      177.000000
    22     3  2018      178.000000
    23     3  2018      173.000000
    24     3  2018      168.000000
    25     3  2018      168.000000
    26     3  2018      169.000000
    27     3  2018      169.000000
    28     3  2018      166.000000
    29     3  2018      168.000000
    30     3  2018      167.000000
    31     3  2018      166.000000
     1     4  2018      167.000000
     2     4  2018      167.000000
     3     4  2018      168.000000
     4     4  2018      169.000000
     5     4  2018      171.000000
     6     4  2018      175.000000
     7     4  2018      182.000000
     8     4  2018      187.000000
     9     4  2018      196.000000
    10     4  2018      210.000000
    11     4  2018      222.000000
    12     4  2018      234.000000
    13     4  2018      244.000000
    14     4  2018      254.000000
    15     4  2018      265.000000
    16     4  2018      273.000000
    17     4  2018      273.000000
    18     4  2018      274.000000
    19     4  2018      276.000000
    20     4  2018      286.000000
    21     4  2018      299.000000
    22     4  2018      309.000000
    23     4  2018      315.000000
    24     4  2018      328.000000
    25     4  2018      342.000000
    26     4  2018      358.000000
    27     4  2018      372.000000
    28     4  2018      395.000000
    29     4  2018      423.000000
    30     4  2018      441.000000
     1     5  2018      439.000000
     2     5  2018      430.000000
     3     5  2018      424.000000
     4     5  2018      444.000000
     5     5  2018      468.000000
     6     5  2018      494.000000
     7     5  2018      510.000000
     8     5  2018      546.000000
     9     5  2018      577.000000
    10     5  2018      594.000000
    11     5  2018      615.000000
    12     5  2018      629.000000
    13     5  2018      635.000000
    14     5  2018      642.000000
    15     5  2018      648.000000
    16     5  2018      653.000000
    17     5  2018      659.000000
    18     5  2018      662.000000
    19     5  2018      657.000000
    20     5  2018      650.000000
    21     5  2018      647.000000
    22     5  2018      647.000000
    23     5  2018      649.000000
    24     5  2018      660.000000
    25     5  2018      668.000000
    26     5  2018      673.000000
    27     5  2018      658.000000
    28     5  2018      642.000000
    29     5  2018      621.000000
    30     5  2018      593.000000
    31     5  2018      576.000000
     1     6  2018      569.000000
     2     6  2018      579.000000
     3     6  2018      584.000000
     4     6  2018      590.000000
     5     6  2018      595.000000
     6     6  2018      599.000000
     7     6  2018      606.000000
     8     6  2018      609.000000
     9     6  2018      604.000000
    10     6  2018      619.000000
    11     6  2018      634.000000
    12     6  2018      645.000000
    13     6  2018      654.000000
    14     6  2018      666.000000
    15     6  2018      679.000000
    16     6  2018      700.000000
    17     6  2018      705.000000
    18     6  2018      697.000000
    19     6  2018      685.000000
    20     6  2018      672.000000
    21     6  2018      653.000000
    22     6  2018      650.000000
    23     6  2018      657.000000
    24     6  2018      663.000000
    25     6  2018      675.000000
    26     6  2018      684.000000
    27     6  2018      691.000000
    28     6  2018      667.000000
    29     6  2018      649.000000
    30     6  2018      626.000000
     1     7  2018      613.000000
     2     7  2018      593.000000
     3     7  2018      577.000000
     4     7  2018      565.000000
     5     7  2018      554.000000
     6     7  2018      543.000000
     7     7  2018      534.000000
     8     7  2018      525.000000
     9     7  2018      516.000000
    10     7  2018      505.000000
    11     7  2018      494.000000
    12     7  2018      480.000000
    13     7  2018      465.000000
    14     7  2018      475.000000
    15     7  2018      485.000000
    16     7  2018      496.000000
    17     7  2018      511.000000
    18     7  2018      525.000000
    19     7  2018      536.000000
    20     7  2018      544.000000
    21     7  2018      534.000000
    22     7  2018      530.000000
    23     7  2018      522.000000
    24     7  2018      511.000000
    25     7  2018      488.000000
    26     7  2018      491.000000
    27     7  2018      486.000000
    28     7  2018      477.000000
    29     7  2018      465.000000
    30     7  2018      453.000000
    31     7  2018      440.000000
     1     8  2018      429.000000
     2     8  2018      417.000000
     3     8  2018      408.000000
     4     8  2018      399.000000
     5     8  2018      390.000000
     6     8  2018      382.000000
     7     8  2018      375.000000
     8     8  2018      367.000000
     9     8  2018      359.000000
    10     8  2018      351.000000
    11     8  2018      344.000000
    12     8  2018      334.000000
    13     8  2018      329.000000
    14     8  2018      321.000000
    15     8  2018      317.000000
    16     8  2018      317.000000
    17     8  2018      311.000000
    18     8  2018      317.000000
    19     8  2018      324.000000
    20     8  2018      330.000000
    21     8  2018      336.000000
    22     8  2018      348.000000
    23     8  2018      355.000000
    24     8  2018      363.000000
    25     8  2018      371.000000
    26     8  2018      378.000000
    27     8  2018      383.000000
    28     8  2018      389.000000
    29     8  2018      397.000000
    30     8  2018      410.000000
    31     8  2018      412.000000
     1     9  2018      417.000000
     2     9  2018      425.000000
     3     9  2018      431.000000
     4     9  2018      438.000000
     5     9  2018      444.000000
     6     9  2018      448.000000
     7     9  2018      442.000000
     8     9  2018      437.000000
     9     9  2018      437.000000
    10     9  2018      441.000000
    11     9  2018      444.000000
    12     9  2018      449.000000
    13     9  2018      454.000000
    14     9  2018      456.000000
    15     9  2018      449.000000
    16     9  2018      441.000000
    17     9  2018      436.000000
    18     9  2018      436.000000
    19     9  2018      425.000000
    20     9  2018      415.000000
    21     9  2018      405.000000
    22     9  2018      394.000000
    23     9  2018      383.000000
    24     9  2018      372.000000
    25     9  2018      361.000000
    26     9  2018      354.000000
    27     9  2018      339.000000
    28     9  2018      335.000000
    29     9  2018      332.000000
    30     9  2018      330.000000
     1    10  2018      324.000000
     2    10  2018      320.000000
     3    10  2018      314.000000
     4    10  2018      307.000000
     5    10  2018      301.000000
     6    10  2018      297.000000
     7    10  2018      294.000000
     8    10  2018      292.000000
     9    10  2018      291.000000
    10    10  2018      289.000000
    11    10  2018      285.000000
    12    10  2018      281.000000
    13    10  2018      283.000000
    14    10  2018      285.000000
    15    10  2018      288.000000
    16    10  2018      289.000000
    17    10  2018      286.000000
    18    10  2018      283.000000
    19    10  2018      288.000000
    20    10  2018      296.000000
    21    10  2018      305.000000
    22    10  2018      313.000000
    23    10  2018      316.000000
    24    10  2018      311.000000
    25    10  2018      304.000000
    26    10  2018      295.000000
    27    10  2018      285.000000
    28    10  2018      273.000000
    29    10  2018      267.000000
    30    10  2018      262.000000
    31    10  2018      258.000000
     1    11  2018      255.000000
     2    11  2018      252.000000
     3    11  2018      255.000000
     4    11  2018      263.000000
     5    11  2018      272.000000
     6    11  2018      270.000000
     7    11  2018      274.000000
     8    11  2018      276.000000
     9    11  2018      290.000000
    10    11  2018      314.000000
    11    11  2018      306.000000
    12    11  2018      295.000000
    13    11  2018      279.000000
    14    11  2018      267.000000
    15    11  2018      260.000000
    16    11  2018      255.000000
    17    11  2018      252.000000
    18    11  2018      248.000000
    19    11  2018      243.000000
    20    11  2018      239.000000
    21    11  2018      243.000000
    22    11  2018      251.000000
    23    11  2018      251.000000
    24    11  2018      250.000000
    25    11  2018      247.000000
    26    11  2018      243.000000
    27    11  2018      242.000000
    28    11  2018      254.000000
    29    11  2018      269.000000
    30    11  2018      289.000000
     1    12  2018      295.000000
     2    12  2018      299.000000
     3    12  2018      299.000000
     4    12  2018      282.000000
     5    12  2018      280.000000
     6    12  2018      285.000000
     7    12  2018      292.000000
     8    12  2018      293.000000
     9    12  2018      275.000000
    10    12  2018      270.000000
    11    12  2018      277.000000
    12    12  2018      275.000000
    13    12  2018      269.000000
    14    12  2018      262.000000
    15    12  2018      269.000000
    16    12  2018      276.000000
    17    12  2018      281.000000
    18    12  2018      275.000000
    19    12  2018      270.000000
    20    12  2018      263.000000
    21    12  2018      257.000000
    22    12  2018      251.000000
    23    12  2018      243.000000
    24    12  2018      250.000000
    25    12  2018      258.000000
    26    12  2018      265.000000
    27    12  2018      269.000000
    28    12  2018      265.000000
    29    12  2018      271.000000
    30    12  2018      278.000000
    31    12  2018      284.000000
     1     1  2019      281.000000
     2     1  2019      276.000000
     3     1  2019      270.000000
     4     1  2019      281.000000
     5     1  2019      277.000000
     6     1  2019      270.000000
     7     1  2019      264.000000
     8     1  2019      262.000000
     9     1  2019      266.000000
    10     1  2019      260.000000
    11     1  2019      252.000000
    12     1  2019      245.000000
    13     1  2019      253.000000
    14     1  2019      264.000000
    15     1  2019      270.000000
    16     1  2019      274.000000
    17     1  2019      277.000000
    18     1  2019      282.000000
    19     1  2019      288.000000
    20     1  2019      290.000000
    21     1  2019      285.000000
    22     1  2019      278.000000
    23     1  2019      280.000000
    24     1  2019      272.000000
    25     1  2019      266.000000
    26     1  2019      259.000000
    27     1  2019      254.000000
    28     1  2019      249.000000
    29     1  2019      255.000000
    30     1  2019      260.000000
    31     1  2019      267.000000
     1     2  2019      271.000000
     2     2  2019      277.000000
     3     2  2019      283.000000
     4     2  2019      276.000000
     5     2  2019      267.000000
     6     2  2019      252.000000
     7     2  2019      247.000000
     8     2  2019      241.000000
     9     2  2019      237.000000
    10     2  2019      234.000000
    11     2  2019      231.000000
    12     2  2019      228.000000
    13     2  2019      224.000000
    14     2  2019      221.000000
    15     2  2019      218.000000
    16     2  2019      213.000000
    17     2  2019      208.000000
    18     2  2019      205.000000
    19     2  2019      206.000000
    20     2  2019      213.000000
    21     2  2019      218.000000
    22     2  2019      213.000000
    23     2  2019      208.000000
    24     2  2019      205.000000
    25     2  2019      203.000000
    26     2  2019      202.000000
    27     2  2019      199.000000
    28     2  2019      195.000000
     1     3  2019      193.000000
     2     3  2019      191.000000
     3     3  2019      190.000000
     4     3  2019      188.000000
     5     3  2019      187.000000
     6     3  2019      185.000000
     7     3  2019      183.000000
     8     3  2019      181.000000
     9     3  2019      180.000000
    10     3  2019      179.000000
    11     3  2019      178.000000
    12     3  2019      177.000000
    13     3  2019      176.000000
    14     3  2019      176.000000
    15     3  2019      177.000000
    16     3  2019      175.000000
    17     3  2019      174.000000
    18     3  2019      175.000000
    19     3  2019      174.000000
    20     3  2019      173.000000
    21     3  2019      173.000000
    22     3  2019      172.000000
    23     3  2019      171.000000
    24     3  2019      171.000000
    25     3  2019      170.000000
    26     3  2019      170.000000
    27     3  2019      169.000000
    28     3  2019      169.000000
    29     3  2019      169.000000
    30     3  2019      171.000000
    31     3  2019      171.000000
     1     4  2019      170.000000
     2     4  2019      170.000000
     3     4  2019      169.000000
     4     4  2019      169.000000
     5     4  2019      168.000000
     6     4  2019      167.000000
     7     4  2019      167.000000
     8     4  2019      166.000000
     9     4  2019      166.000000
    10     4  2019      165.000000
    11     4  2019      164.000000
    12     4  2019      164.000000
    13     4  2019      165.000000
    14     4  2019      167.000000
    15     4  2019      168.000000
    16     4  2019      167.000000
    17     4  2019      166.000000
    18     4  2019      166.000000
    19     4  2019      167.000000
    20     4  2019      168.000000
    21     4  2019      167.000000
    22     4  2019      166.000000
    23     4  2019      173.000000
    24     4  2019      183.000000
    25     4  2019      191.000000
    26     4  2019      199.000000
    27     4  2019      210.000000
    28     4  2019      221.000000
    29     4  2019      229.000000
    30     4  2019      241.000000
     1     5  2019      234.000000
     2     5  2019      221.000000
     3     5  2019      211.000000
     4     5  2019      222.000000
     5     5  2019      235.000000
     6     5  2019      250.000000
     7     5  2019      262.000000
     8     5  2019      271.000000
     9     5  2019      277.000000
    10     5  2019      295.000000
    11     5  2019      312.000000
    12     5  2019      329.000000
    13     5  2019      341.000000
    14     5  2019      377.000000
    15     5  2019      417.000000
    16     5  2019      437.000000
    17     5  2019      462.000000
    18     5  2019      481.000000
    19     5  2019      503.000000
    20     5  2019      528.000000
    21     5  2019      526.000000
    22     5  2019      534.000000
    23     5  2019      556.000000
    24     5  2019      575.000000
    25     5  2019      589.000000
    26     5  2019      598.000000
    27     5  2019      612.000000
    28     5  2019      589.000000
    29     5  2019      575.000000
    30     5  2019      570.000000
    31     5  2019      583.000000
     1     6  2019      592.000000
     2     6  2019      610.000000
     3     6  2019      617.000000
     4     6  2019      605.000000
     5     6  2019      591.000000
     6     6  2019      579.000000
     7     6  2019      575.000000
     8     6  2019      587.000000
     9     6  2019      581.000000
    10     6  2019      570.000000
    11     6  2019      562.000000
    12     6  2019      571.000000
    13     6  2019      587.000000
    14     6  2019      579.000000
    15     6  2019      557.000000
    16     6  2019      542.000000
    17     6  2019      527.000000
    18     6  2019      511.000000
    19     6  2019      494.000000
    20     6  2019      481.000000
    21     6  2019      466.000000
    22     6  2019      461.000000
    23     6  2019      456.000000
    24     6  2019      451.000000
    25     6  2019      446.000000
    26     6  2019      447.000000
    27     6  2019      435.000000
    28     6  2019      423.000000
    29     6  2019      427.000000
    30     6  2019      435.000000
     1     7  2019      444.000000
     2     7  2019      456.000000
     3     7  2019      457.000000
     4     7  2019      467.000000
     5     7  2019      478.000000
     6     7  2019      483.000000
     7     7  2019      491.000000
     8     7  2019      509.000000
     9     7  2019      494.000000
    10     7  2019      480.000000
    11     7  2019      491.000000
    12     7  2019      501.000000
    13     7  2019      510.000000
    14     7  2019      519.000000
    15     7  2019      515.000000
    16     7  2019      510.000000
    17     7  2019      499.000000
    18     7  2019      490.000000
    19     7  2019      478.000000
    20     7  2019      467.000000
    21     7  2019      459.000000
    22     7  2019      450.000000
    23     7  2019      456.000000
    24     7  2019      452.000000
    25     7  2019      458.000000
    26     7  2019      465.000000
    27     7  2019      474.000000
    28     7  2019      470.000000
    29     7  2019      458.000000
    30     7  2019      463.000000
    31     7  2019      461.000000
     1     8  2019      467.000000
     2     8  2019      473.000000
     3     8  2019      482.000000
     4     8  2019      492.000000
     5     8  2019      507.000000
     6     8  2019      508.000000
     7     8  2019      525.000000
     8     8  2019      588.000000
     9     8  2019      616.000000
    10     8  2019      617.000000
    11     8  2019      603.000000
    12     8  2019      589.000000
    13     8  2019      587.000000
    14     8  2019      533.000000
    15     8  2019      521.000000
    16     8  2019      524.000000
    17     8  2019      581.000000
    18     8  2019      581.000000
    19     8  2019      580.000000
    20     8  2019      571.000000
    21     8  2019      535.000000
    22     8  2019      495.000000
    23     8  2019      438.000000
    24     8  2019      422.000000
    25     8  2019      421.000000
    26     8  2019      443.000000
    27     8  2019      457.000000
    28     8  2019      439.000000
    29     8  2019      405.000000
    30     8  2019      393.000000
    31     8  2019      383.000000
     1     9  2019      376.000000
     2     9  2019      371.000000
     3     9  2019      368.000000
     4     9  2019      376.000000
     5     9  2019      404.000000
     6     9  2019      409.000000
     7     9  2019      391.000000
     8     9  2019      374.000000
     9     9  2019      375.000000
    10     9  2019      388.000000
    11     9  2019      409.000000
    12     9  2019      399.000000
    13     9  2019      366.000000
    14     9  2019      348.000000
    15     9  2019      339.000000
    16     9  2019      344.000000
    17     9  2019      344.000000
    18     9  2019      348.000000
    19     9  2019      349.000000
    20     9  2019      349.000000
    21     9  2019      334.000000
    22     9  2019      324.000000
    23     9  2019      329.000000
    24     9  2019      355.000000
    25     9  2019      361.000000
    26     9  2019      367.000000
    27     9  2019      372.000000
    28     9  2019      414.000000
    29     9  2019      423.000000
    30     9  2019      440.000000
     1    10  2019      509.000000
     2    10  2019      300.000000
     3    10  2019      275.000000
     4    10  2019      255.000000
     5    10  2019      239.000000
     6    10  2019      237.000000
     7    10  2019      237.000000
     8    10  2019      249.000000
     9    10  2019      277.000000
    10    10  2019      304.000000
    11    10  2019      343.000000
    12    10  2019      367.000000
    13    10  2019      347.000000
    14    10  2019      343.000000
    15    10  2019      332.000000
    16    10  2019      369.000000
    17    10  2019      409.000000
    18    10  2019      422.000000
    19    10  2019      413.000000
    20    10  2019      406.000000
    21    10  2019      414.000000
    22    10  2019      423.000000
    23    10  2019      434.000000
    24    10  2019      445.000000
    25    10  2019      421.000000
    26    10  2019      407.000000
    27    10  2019      384.000000
    28    10  2019      354.000000
    29    10  2019      353.000000
    30    10  2019      345.000000
    31    10  2019      337.000000
     1    11  2019      352.000000
     2    11  2019      353.000000
     3    11  2019      356.000000
     4    11  2019      358.000000
     5    11  2019      357.000000
     6    11  2019      354.000000
     7    11  2019      344.000000
     8    11  2019      340.000000
     9    11  2019      343.000000
    10    11  2019      349.000000
    11    11  2019      360.000000
    12    11  2019      367.000000
    13    11  2019      366.000000
    14    11  2019      363.000000
    15    11  2019      357.000000
    16    11  2019      362.000000
    17    11  2019      398.000000
    18    11  2019      427.000000
    19    11  2019      455.000000
    20    11  2019      469.000000
    21    11  2019      484.000000
    22    11  2019      472.000000
    23    11  2019      457.000000
    24    11  2019      436.000000
    25    11  2019      415.000000
    26    11  2019      398.000000
    27    11  2019      386.000000
    28    11  2019      375.000000
    29    11  2019      368.000000
    30    11  2019      362.000000
     1    12  2019      357.000000
     2    12  2019      354.000000
     3    12  2019      351.000000
     4    12  2019      348.000000
     5    12  2019      345.000000
     6    12  2019      344.000000
     7    12  2019      346.000000
     8    12  2019      356.000000
     9    12  2019      373.000000
    10    12  2019      388.000000
    11    12  2019      394.000000
    12    12  2019      397.000000
    13    12  2019      402.000000
    14    12  2019      398.000000
    15    12  2019      393.000000
    16    12  2019      401.000000
    17    12  2019      403.000000
    18    12  2019      403.000000
    19    12  2019      405.000000
    20    12  2019      403.000000
    21    12  2019      399.000000
    22    12  2019      394.000000
    23    12  2019      393.000000
    24    12  2019      396.000000
    25    12  2019      415.000000
    26    12  2019      434.000000
    27    12  2019      441.000000
    28    12  2019      448.000000
    29    12  2019      446.000000
    30    12  2019      444.000000
    31    12  2019      439.000000
     1     1  2020      430.000000
     2     1  2020      424.000000
     3     1  2020      419.000000
     4     1  2020      414.000000
     5     1  2020      405.000000
     6     1  2020      393.000000
     7     1  2020      382.000000
     8     1  2020      388.000000
     9     1  2020      392.000000
    10     1  2020      383.000000
    11     1  2020      376.000000
    12     1  2020      368.000000
    13     1  2020      360.000000
    14     1  2020      365.000000
    15     1  2020      376.000000
    16     1  2020      388.000000
    17     1  2020      386.000000
    18     1  2020      383.000000
    19     1  2020      393.000000
    20     1  2020      402.000000
    21     1  2020      408.000000
    22     1  2020      387.000000
    23     1  2020      377.000000
    24     1  2020      360.000000
    25     1  2020      338.000000
    26     1  2020      322.000000
    27     1  2020      302.000000
    28     1  2020      285.000000
    29     1  2020      293.000000
    30     1  2020      309.000000
    31     1  2020      318.000000
     1     2  2020      370.000000
     2     2  2020      379.000000
     3     2  2020      371.000000
     4     2  2020      356.000000
     5     2  2020      341.000000
     6     2  2020      330.000000
     7     2  2020      316.000000
     8     2  2020      302.000000
     9     2  2020      288.000000
    10     2  2020      268.000000
    11     2  2020      261.000000
    12     2  2020      257.000000
    13     2  2020      251.000000
    14     2  2020      247.000000
    15     2  2020      240.000000
    16     2  2020      232.000000
    17     2  2020      228.000000
    18     2  2020      221.000000
    19     2  2020      216.000000
    20     2  2020      210.000000
    21     2  2020      200.000000
    22     2  2020      195.000000
    23     2  2020      191.000000
    24     2  2020      189.000000
    25     2  2020      188.000000
    26     2  2020      186.000000
    27     2  2020      183.000000
    28     2  2020      180.000000
    29     2  2020      179.000000
     1     3  2020      179.000000
     2     3  2020      181.000000
     3     3  2020      188.000000
     4     3  2020      187.000000
     5     3  2020      179.000000
     6     3  2020      172.000000
     7     3  2020      170.000000
     8     3  2020      177.000000
     9     3  2020      182.000000
    10     3  2020      184.000000
    11     3  2020      177.000000
    12     3  2020      169.000000
    13     3  2020      163.000000
    14     3  2020      164.000000
    15     3  2020      169.000000
    16     3  2020      174.000000
    17     3  2020      181.000000
    18     3  2020      187.000000
    19     3  2020      191.000000
    20     3  2020      194.000000
    21     3  2020      199.000000
    22     3  2020      210.000000
    23     3  2020      207.000000
    24     3  2020      199.000000
    25     3  2020      194.000000
    26     3  2020      187.000000
    27     3  2020      180.000000
    28     3  2020      173.000000
    29     3  2020      176.000000
    30     3  2020      181.000000
    31     3  2020      187.000000
     1     4  2020      190.000000
     2     4  2020      195.000000
     3     4  2020      216.000000
     4     4  2020      217.000000
     5     4  2020      265.000000
     6     4  2020      279.000000
     7     4  2020      375.000000
     8     4  2020      425.000000
     9     4  2020      416.000000
    10     4  2020      365.000000
    11     4  2020      298.000000
    12     4  2020      288.000000
    13     4  2020      283.000000
    14     4  2020      279.000000
    15     4  2020      282.000000
    16     4  2020      287.000000
    17     4  2020      283.000000
    18     4  2020      288.000000
    19     4  2020      295.000000
    20     4  2020      306.000000
    21     4  2020      311.000000
    22     4  2020      317.000000
    23     4  2020      324.000000
    24     4  2020      335.000000
    25     4  2020      337.000000
    26     4  2020      354.000000
    27     4  2020      364.000000
    28     4  2020      376.000000
    29     4  2020      393.000000
    30     4  2020      416.000000
     1     5  2020      438.000000
     2     5  2020      461.000000
     3     5  2020      483.000000
     4     5  2020      506.000000
     5     5  2020      529.000000
     6     5  2020      551.000000
     7     5  2020      574.000000
     8     5  2020      596.000000
     9     5  2020      619.000000
    10     5  2020      633.000000
    11     5  2020      650.000000
    12     5  2020      672.000000
    13     5  2020      688.000000
    14     5  2020      700.000000
    15     5  2020      719.000000
    16     5  2020      719.000000
    17     5  2020      712.000000
    18     5  2020      700.000000
    19     5  2020      678.000000
    20     5  2020      679.000000
    21     5  2020      701.000000
    22     5  2020      721.000000
    23     5  2020      743.000000
    24     5  2020      754.000000
    25     5  2020      763.000000
    26     5  2020      771.000000
    27     5  2020      785.000000
    28     5  2020      835.000000
    29     5  2020      837.000000
    30     5  2020      825.000000
    31     5  2020      815.000000
     1     6  2020      809.000000
     2     6  2020      797.000000
     3     6  2020      791.000000
     4     6  2020      780.000000
     5     6  2020      763.000000
     6     6  2020      763.000000
     7     6  2020      758.000000
     8     6  2020      744.000000
     9     6  2020      734.000000
    10     6  2020      720.000000
    11     6  2020      706.000000
    12     6  2020      696.000000
    13     6  2020      679.000000
    14     6  2020      665.000000
    15     6  2020      650.000000
    16     6  2020      650.000000
    17     6  2020      665.000000
    18     6  2020      680.000000
    19     6  2020      694.000000
    20     6  2020      709.000000
    21     6  2020      718.000000
    22     6  2020      723.000000
    23     6  2020      722.000000
    24     6  2020      726.000000
    25     6  2020      731.000000
    26     6  2020      735.000000
    27     6  2020      739.000000
    28     6  2020      739.000000
    29     6  2020      733.000000
    30     6  2020      719.000000
     1     7  2020      705.000000
     2     7  2020      697.000000
     3     7  2020      688.000000
     4     7  2020      678.000000
     5     7  2020      671.000000
     6     7  2020      661.000000
     7     7  2020      658.000000
     8     7  2020      637.000000
     9     7  2020      626.000000
    10     7  2020      607.000000
    11     7  2020      591.000000
    12     7  2020      581.000000
    13     7  2020      568.000000
    14     7  2020      555.000000
    15     7  2020      545.000000
    16     7  2020      524.000000
    17     7  2020      504.000000
    18     7  2020      486.000000
    19     7  2020      458.000000
    20     7  2020      421.000000
    21     7  2020      401.000000
    22     7  2020      389.000000
    23     7  2020      355.000000
    24     7  2020      335.000000
    25     7  2020      340.000000
    26     7  2020      356.000000
    27     7  2020      373.000000
    28     7  2020      387.000000
    29     7  2020      406.000000
    30     7  2020      418.000000
    31     7  2020      428.000000
     1     8  2020      440.000000
     2     8  2020      458.000000
     3     8  2020      450.000000
     4     8  2020      440.000000
     5     8  2020      426.000000
     6     8  2020      412.000000
     7     8  2020      395.000000
     8     8  2020      384.000000
     9     8  2020      369.000000
    10     8  2020      358.000000
    11     8  2020      347.000000
    12     8  2020      335.000000
    13     8  2020      330.000000
    14     8  2020      333.000000
    15     8  2020      339.000000
    16     8  2020      339.000000
    17     8  2020      334.000000
    18     8  2020      326.000000
    19     8  2020      318.000000
    20     8  2020      311.000000
    21     8  2020      305.000000
    22     8  2020      296.000000
    23     8  2020      288.000000
    24     8  2020      279.000000
    25     8  2020      272.000000
    26     8  2020      263.000000
    27     8  2020      253.000000
    28     8  2020      251.000000
    29     8  2020      254.000000
    30     8  2020      261.000000
    31     8  2020      258.000000
     1     9  2020      252.000000
     2     9  2020      243.000000
     3     9  2020      236.000000
     4     9  2020      227.000000
     5     9  2020      220.000000
     6     9  2020      213.000000
     7     9  2020      211.000000
     8     9  2020      217.000000
     9     9  2020      221.000000
    10     9  2020      227.000000
    11     9  2020      232.000000
    12     9  2020      237.000000
    13     9  2020      242.000000
    14     9  2020      252.000000
    15     9  2020      259.000000
    16     9  2020      264.000000
    17     9  2020      272.000000
    18     9  2020      280.000000
    19     9  2020      289.000000
    20     9  2020      298.000000
    21     9  2020      305.000000
    22     9  2020      311.000000
    23     9  2020      317.000000
    24     9  2020      321.000000
    25     9  2020      327.000000
    26     9  2020      335.000000
    27     9  2020      343.000000
    28     9  2020      350.000000
    29     9  2020      347.000000
    30     9  2020      339.000000
     1    10  2020      433.000000
     2    10  2020      426.000000
     3    10  2020      414.000000
     4    10  2020      403.000000
     5    10  2020      391.000000
     6    10  2020      365.000000
     7    10  2020      370.000000
     8    10  2020      379.000000
     9    10  2020      393.000000
    10    10  2020      402.000000
    11    10  2020      414.000000
    12    10  2020      419.000000
    13    10  2020      421.000000
    14    10  2020      417.000000
    15    10  2020      411.000000
    16    10  2020      405.000000
    17    10  2020      397.000000
    18    10  2020      389.000000
    19    10  2020      383.000000
    20    10  2020      376.000000
    21    10  2020      387.000000
    22    10  2020      386.000000
    23    10  2020      393.000000
    24    10  2020      403.000000
    25    10  2020      405.000000
    26    10  2020      409.000000
    27    10  2020      414.000000
    28    10  2020      419.000000
    29    10  2020      410.000000
    30    10  2020      397.000000
    31    10  2020      391.000000
     1    11  2020      389.000000
     2    11  2020      386.000000
     3    11  2020      384.000000
     4    11  2020      387.000000
     5    11  2020      388.000000
     6    11  2020      379.000000
     7    11  2020      374.000000
     8    11  2020      367.000000
     9    11  2020      359.000000
    10    11  2020      354.000000
    11    11  2020      350.000000
    12    11  2020      356.000000
    13    11  2020      359.000000
    14    11  2020      374.000000
    15    11  2020      385.000000
    16    11  2020      402.000000
    17    11  2020      415.000000
    18    11  2020      436.000000
    19    11  2020      457.000000
    20    11  2020      470.000000
    21    11  2020      468.000000
    22    11  2020      465.000000
    23    11  2020      468.000000
    24    11  2020      474.000000
    25    11  2020      488.000000
    26    11  2020      506.000000
    27    11  2020      514.000000
    28    11  2020      532.000000
    29    11  2020      555.000000
    30    11  2020      557.000000
     1    12  2020      515.000000
     2    12  2020      479.000000
     3    12  2020      483.000000
     4    12  2020      458.000000
     5    12  2020      448.000000
     6    12  2020      445.000000
     7    12  2020      446.000000
     8    12  2020      451.000000
     9    12  2020      450.000000
    10    12  2020      444.000000
    11    12  2020      433.000000
    12    12  2020      434.000000
    13    12  2020      427.000000
